Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-6798695,"Neutrophil degranulation",36,478,0.030582213691618683,0.977196065232416,0.977196065232416,10,10,6.666666666666666E-4,9606,Homo sapiens,"90000;70997;17368;17203;17361;16411;17263;16135;16410;2495;17380;25722;15947;27584;15864;16259;51209;16283;177097;17394;16422;17474;2089;28009;28867;16082;45826;29672;36217;2611;16827;28324;86612;30776;15956;30852;18405","","R-HSA-6798743;R-HSA-6799350;R-HSA-6798739;R-HSA-6800434;R-HSA-6798751;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-6800426;R-HSA-6798745"
R-HSA-1234176,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",3,72,0.004606525911708253,0.9773662998963383,0.9773662998963383,9,12,8.0E-4,9606,Homo sapiens,"33442;35420;17898","","R-HSA-1234163;R-HSA-1234179;R-HSA-1234177;R-HSA-1234183;R-HSA-1234169;R-HSA-1234159;R-HSA-1234175;R-HSA-1234172;R-HSA-1234173"
R-HSA-74751,"Insulin receptor signalling cascade",3,72,0.004606525911708253,0.9773662998963383,0.9773662998963383,8,25,0.0016666666666666668,9606,Homo sapiens,"17750;28320;17362","","R-HSA-74707;R-HSA-109699;R-HSA-74740;R-HSA-74711;R-HSA-74743;R-HSA-74742;R-HSA-74712;R-HSA-110011"
R-HSA-5358346,"Hedgehog ligand biogenesis",3,72,0.004606525911708253,0.9773662998963383,0.9773662998963383,3,15,0.001,9606,Homo sapiens,"33442;16113;34372","","R-HSA-5362448;R-HSA-5358340;R-HSA-5362551"
R-HSA-1632852,"Macroautophagy",9,157,0.010044785668586052,0.9786269897608739,0.9786269897608739,33,95,0.006333333333333333,9606,Homo sapiens,"1547;25858;19232;84557;37035;16870;36751;50613;68441","","R-HSA-9834070;R-HSA-9646354;R-HSA-1632857;R-HSA-5682388;R-HSA-9646679;R-HSA-5672017;R-HSA-9613530;R-HSA-5675868;R-HSA-5678490;R-HSA-5682011;R-HSA-9646685;R-HSA-5205663;R-HSA-5679239;R-HSA-1632843;R-HSA-5681987;R-HSA-9646347;R-HSA-5675790;R-HSA-5665868;R-HSA-8959571;R-HSA-5672010;R-HSA-8959573;R-HSA-5672011;R-HSA-5205649;R-HSA-5672008;R-HSA-9646348;R-HSA-5682377;R-HSA-9646390;R-HSA-5672817;R-HSA-5679206;R-HSA-5679205;R-HSA-9646383;R-HSA-5673768;R-HSA-5678313"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,9,14,9.333333333333333E-4,9606,Homo sapiens,"16827","","R-HSA-9626848;R-HSA-5668629;R-HSA-5218827;R-HSA-5218841;R-HSA-5668718;R-HSA-5668735;R-HSA-5668605;R-HSA-5668714;R-HSA-5668731"
R-HSA-9013407,"RHOH GTPase cycle",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,1,3,2.0E-4,9606,Homo sapiens,"16283","","R-HSA-9018758"
R-HSA-9675126,"Diseases of mitotic cell cycle",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,1,5,3.333333333333333E-4,9606,Homo sapiens,"31835","","R-HSA-9687377"
R-HSA-1222538,"Tolerance by Mtb to nitric oxide produced by macrophages",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,1,10,6.666666666666666E-4,9606,Homo sapiens,"16856","","R-HSA-1500817"
R-HSA-4791275,"Signaling by WNT in cancer",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,1,16,0.0010666666666666667,9606,Homo sapiens,"12387","","R-HSA-4827388"
R-HSA-2173795,"Downregulation of SMAD2/3:SMAD4 transcriptional activity",1,38,0.002431222008957134,0.9793509604516428,0.9793509604516428,1,27,0.0018,9606,Homo sapiens,"17154","","R-HSA-2187325"
R-HSA-73893,"DNA Damage Bypass",2,57,0.0036468330134357004,0.9797928552462111,0.9797928552462111,29,34,0.002266666666666667,9606,Homo sapiens,"176131;28230","","R-HSA-5655892;R-HSA-5656148;R-HSA-5653780;R-HSA-5653840;R-HSA-5656158;R-HSA-5655965;R-HSA-5653786;R-HSA-5655835;R-HSA-5651992;R-HSA-5653766;R-HSA-5653838;R-HSA-5654989;R-HSA-5654986;R-HSA-5653770;R-HSA-5654985;R-HSA-5652151;R-HSA-110307;R-HSA-110308;R-HSA-110311;R-HSA-5653756;R-HSA-110317;R-HSA-5653754;R-HSA-110316;R-HSA-110319;R-HSA-5655481;R-HSA-5652005;R-HSA-5655466;R-HSA-5652009;R-HSA-5656105"
R-HSA-9013405,"RHOD GTPase cycle",2,57,0.0036468330134357004,0.9797928552462111,0.9797928552462111,2,9,6.0E-4,9606,Homo sapiens,"16349;15864","","R-HSA-9013438;R-HSA-9693198"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",2,57,0.0036468330134357004,0.9797928552462111,0.9797928552462111,2,9,6.0E-4,9606,Homo sapiens,"33442;21803","","R-HSA-8952408;R-HSA-8937814"
R-HSA-3108232,"SUMO E3 ligases SUMOylate target proteins",11,184,0.011772232885476647,0.9798684244336725,0.9798684244336725,16,132,0.0088,9606,Homo sapiens,"17981;17650;30763;16827;32365;32354;27584;1387;89613;17759;16973;2869;32635","","R-HSA-4615910;R-HSA-6804485;R-HSA-5228525;R-HSA-3000399;R-HSA-4341025;R-HSA-5228523;R-HSA-4551649;R-HSA-4615872;R-HSA-3927959;R-HSA-3000348;R-HSA-5228508;R-HSA-4615987;R-HSA-3000411;R-HSA-4570493;R-HSA-4551679;R-HSA-4655355"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",4,89,0.0056941778630838135,0.98013806773073,0.98013806773073,22,33,0.0022,9606,Homo sapiens,"15366;28666;28061;28946","","R-HSA-2076383;R-HSA-2090079;R-HSA-1889981;R-HSA-9638064;R-HSA-2076508;R-HSA-1667005;R-HSA-1889978;R-HSA-2024084;R-HSA-2076371;R-HSA-1878002;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022919;R-HSA-2022887;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851;R-HSA-1889955;R-HSA-1678694"
R-HSA-8878159,"Transcriptional regulation by RUNX3",6,118,0.007549584133077415,0.9804191310066985,0.9804191310066985,15,47,0.0031333333333333335,9606,Homo sapiens,"15366;33442;1387;89963;12387;21803","","R-HSA-8878117;R-HSA-4411367;R-HSA-8878243;R-HSA-8878220;R-HSA-8951428;R-HSA-8952069;R-HSA-8952408;R-HSA-1980047;R-HSA-8951966;R-HSA-4396347;R-HSA-8951442;R-HSA-8878237;R-HSA-8951443;R-HSA-4411357;R-HSA-8937814"
R-HSA-174178,"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",3,74,0.00473448496481126,0.9806554977455648,0.9806554977455648,6,6,4.0E-4,9606,Homo sapiens,"33442;33033;31835","","R-HSA-174195;R-HSA-9686980;R-HSA-174088;R-HSA-9686969;R-HSA-174105;R-HSA-188191"
R-HSA-5083635,"Defective B3GALTL causes PpS",1,39,0.0024952015355086373,0.9813576921169271,0.9813576921169271,1,1,6.666666666666667E-5,9606,Homo sapiens,"17200","","R-HSA-6785565"
R-HSA-9619665,"EGR2 and SOX10-mediated initiation of Schwann cell myelination",1,39,0.0024952015355086373,0.9813576921169271,0.9813576921169271,18,26,0.0017333333333333333,9606,Homo sapiens,"15918","","R-HSA-9619667;R-HSA-9615638;R-HSA-9621399;R-HSA-9616116;R-HSA-9614773;R-HSA-9614778;R-HSA-9621400;R-HSA-9621406;R-HSA-9618559;R-HSA-9621404;R-HSA-9621410;R-HSA-9621411;R-HSA-9614787;R-HSA-9613760;R-HSA-9614790;R-HSA-9618725;R-HSA-9615626;R-HSA-9619657"
R-HSA-9818027,"NFE2L2 regulating anti-oxidant/detoxification enzymes",1,39,0.0024952015355086373,0.9813576921169271,0.9813576921169271,16,28,0.0018666666666666666,9606,Homo sapiens,"1387","","R-HSA-9761815;R-HSA-9796049;R-HSA-9761841;R-HSA-9759186;R-HSA-9760125;R-HSA-9760122;R-HSA-9796058;R-HSA-9759364;R-HSA-9759332;R-HSA-9759141;R-HSA-9760103;R-HSA-9760128;R-HSA-9760097;R-HSA-9760099;R-HSA-9796045;R-HSA-9796075"
R-HSA-6804758,"Regulation of TP53 Activity through Acetylation",1,39,0.0024952015355086373,0.9813576921169271,0.9813576921169271,4,14,9.333333333333333E-4,9606,Homo sapiens,"23774","","R-HSA-6805638;R-HSA-6805620;R-HSA-6805650;R-HSA-6805640"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",1,39,0.0024952015355086373,0.9813576921169271,0.9813576921169271,1,9,6.0E-4,9606,Homo sapiens,"16509","","R-HSA-416320"
R-HSA-109704,"PI3K Cascade",2,58,0.0037108125399872042,0.981484706509802,0.981484706509802,1,6,4.0E-4,9606,Homo sapiens,"28320;17362","","R-HSA-109699"
R-HSA-72202,"Transport of Mature Transcript to Cytoplasm",4,90,0.005758157389635317,0.9815326154384839,0.9815326154384839,12,13,8.666666666666666E-4,9606,Homo sapiens,"17981;32365;32354;17759","","R-HSA-77587;R-HSA-158481;R-HSA-159046;R-HSA-158484;R-HSA-159050;R-HSA-75097;R-HSA-75096;R-HSA-158441;R-HSA-75098;R-HSA-77594;R-HSA-158447;R-HSA-111439"
R-HSA-9612973,"Autophagy",10,173,0.01106845809341011,0.9818415637553568,0.9818415637553568,50,116,0.007733333333333333,9606,Homo sapiens,"1547;25858;19232;84557;37035;16870;36751;30776;50613;68441","","R-HSA-9646354;R-HSA-5682388;R-HSA-9626256;R-HSA-5672017;R-HSA-5675868;R-HSA-5682011;R-HSA-9626242;R-HSA-5681987;R-HSA-9646347;R-HSA-5665868;R-HSA-5672010;R-HSA-5672011;R-HSA-5672008;R-HSA-9646348;R-HSA-5682377;R-HSA-9626253;R-HSA-9646390;R-HSA-9626039;R-HSA-5672817;R-HSA-9622840;R-HSA-5679206;R-HSA-5679205;R-HSA-9626276;R-HSA-9646383;R-HSA-9622831;R-HSA-5678313;R-HSA-9834070;R-HSA-1632857;R-HSA-9646679;R-HSA-9613530;R-HSA-9631065;R-HSA-9624158;R-HSA-5678490;R-HSA-9646685;R-HSA-9631068;R-HSA-5205663;R-HSA-5679239;R-HSA-1632843;R-HSA-5675790;R-HSA-8959571;R-HSA-8959573;R-HSA-9626060;R-HSA-5205649;R-HSA-9626235;R-HSA-9625188;R-HSA-9620197;R-HSA-9615721;R-HSA-9625196;R-HSA-5673768;R-HSA-9625197"
R-HSA-168273,"Influenza Viral RNA Transcription and Replication",10,173,0.01106845809341011,0.9818415637553568,0.9818415637553568,4,14,9.333333333333333E-4,9606,Homo sapiens,"17981;28671;17196;34114;38397;32365;32354;9349;6128;17759;68440;32635","","R-HSA-192627;R-HSA-192704;R-HSA-192841;R-HSA-192925"
R-HSA-162599,"Late Phase of HIV Life Cycle",9,160,0.010236724248240563,0.981961776240196,0.981961776240196,49,78,0.0052,9606,Homo sapiens,"17981;32365;32354;88735;9150;17759;86366;7936;18107","","R-HSA-167181;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167083;R-HSA-167087;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-167090;R-HSA-167474;R-HSA-165043;R-HSA-167478;R-HSA-165047;R-HSA-167477;R-HSA-167098;R-HSA-167481;R-HSA-167097;R-HSA-167484;R-HSA-167234;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167130;R-HSA-167128;R-HSA-167134;R-HSA-167133;R-HSA-162914;R-HSA-167136;R-HSA-167147;R-HSA-167150;R-HSA-167148;R-HSA-167282;R-HSA-167153;R-HSA-167284;R-HSA-167288;R-HSA-167292"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",9,160,0.010236724248240563,0.981961776240196,0.981961776240196,7,47,0.0031333333333333335,9606,Homo sapiens,"17981;64023;9908;32365;32354;1387;17759;16556;15756","","R-HSA-9758529;R-HSA-9759709;R-HSA-168184;R-HSA-9756494;R-HSA-9768142;R-HSA-9708889;R-HSA-9729481"
R-HSA-5693606,"DNA Double Strand Break Response",3,75,0.0047984644913627635,0.9821238139196674,0.9821238139196674,12,48,0.0032,9606,Homo sapiens,"28671;15351;2676","","R-HSA-5682598;R-HSA-5682629;R-HSA-5683077;R-HSA-5682992;R-HSA-5683967;R-HSA-5682607;R-HSA-5682863;R-HSA-5682588;R-HSA-5683964;R-HSA-5683930;R-HSA-5682586;R-HSA-5682858"
R-HSA-5576891,"Cardiac conduction",8,147,0.009404990403071018,0.9823001376598347,0.9823001376598347,13,33,0.0022,9606,Homo sapiens,"16440;18125;28972;32063;16525;17380;16104;15966","","R-HSA-9727607;R-HSA-5577234;R-HSA-5576895;R-HSA-5578910;R-HSA-5617182;R-HSA-139854;R-HSA-5617179;R-HSA-936897;R-HSA-5617178;R-HSA-169683;R-HSA-5226904;R-HSA-9684068;R-HSA-2032800"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",6,120,0.007677543186180422,0.9827962316856752,0.9827962316856752,3,3,2.0E-4,9606,Homo sapiens,"28671;17196;38397;34114;9349;6128;68440;32635","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",6,120,0.007677543186180422,0.9827962316856752,0.9827962316856752,2,3,2.0E-4,9606,Homo sapiens,"28671;17196;38397;34114;9349;6128;68440;32635","","R-HSA-156823;R-HSA-156826"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",6,120,0.007677543186180422,0.9827962316856752,0.9827962316856752,10,45,0.003,9606,Homo sapiens,"16176;16440;33442;176466;18019;28924","","R-HSA-169683;R-HSA-5660663;R-HSA-169680;R-HSA-5607728;R-HSA-5607731;R-HSA-2730849;R-HSA-5607725;R-HSA-5607724;R-HSA-2730867;R-HSA-5607723"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",4,91,0.00582213691618682,0.9828342095105478,0.9828342095105478,6,23,0.0015333333333333334,9606,Homo sapiens,"37371;33442;176466;12387","","R-HSA-195318;R-HSA-6781905;R-HSA-2130279;R-HSA-195304;R-HSA-2130282;R-HSA-2130286"
R-HSA-68875,"Mitotic Prophase",7,134,0.008573256557901471,0.9829156613823542,0.9829156613823542,6,34,0.002266666666666667,9606,Homo sapiens,"17981;32365;32354;16349;17759;76308;45969","","R-HSA-2430533;R-HSA-5229194;R-HSA-2172183;R-HSA-2993898;R-HSA-2990880;R-HSA-2990882"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",3,76,0.004862444017914268,0.9834852006006616,0.9834852006006616,12,33,0.0022,9606,Homo sapiens,"2700;2691;30314","","R-HSA-8936616;R-HSA-8937016;R-HSA-8937097;R-HSA-8937050;R-HSA-8935740;R-HSA-8937037;R-HSA-8936621;R-HSA-8936481;R-HSA-8936995;R-HSA-8936979;R-HSA-8935731;R-HSA-8936628"
R-HSA-9662360,"Sensory processing of sound by inner hair cells of the cochlea",3,76,0.004862444017914268,0.9834852006006616,0.9834852006006616,2,7,4.6666666666666666E-4,9606,Homo sapiens,"15573;17409;26756","","R-HSA-9662096;R-HSA-9659380"
R-HSA-202403,"TCR signaling",7,135,0.008637236084452975,0.9839446527041817,0.9839446527041817,20,52,0.0034666666666666665,9606,Homo sapiens,"17973;3347;33442;17285;176466;16797;28924","","R-HSA-202307;R-HSA-430183;R-HSA-430180;R-HSA-202407;R-HSA-5607728;R-HSA-202214;R-HSA-202245;R-HSA-430190;R-HSA-202248;R-HSA-202216;R-HSA-202344;R-HSA-8852200;R-HSA-202291;R-HSA-202354;R-HSA-8855381;R-HSA-202165;R-HSA-5607724;R-HSA-202233;R-HSA-202168;R-HSA-202174"
R-HSA-174143,"APC/C-mediated degradation of cell cycle proteins",4,92,0.005886116442738324,0.9840485927960821,0.9840485927960821,32,40,0.0026666666666666666,9606,Homo sapiens,"33442;33033;176466;31835","","R-HSA-174144;R-HSA-174209;R-HSA-174088;R-HSA-174159;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-188371;R-HSA-174224;R-HSA-9686980;R-HSA-174171;R-HSA-174104;R-HSA-174105;R-HSA-179417;R-HSA-174238;R-HSA-188191;R-HSA-179421;R-HSA-174119;R-HSA-174058;R-HSA-9686969;R-HSA-174120;R-HSA-174057;R-HSA-174121;R-HSA-174255;R-HSA-141423;R-HSA-174195;R-HSA-174070;R-HSA-174132;R-HSA-174202;R-HSA-174139;R-HSA-174203;R-HSA-174079"
R-HSA-453276,"Regulation of mitotic cell cycle",4,92,0.005886116442738324,0.9840485927960821,0.9840485927960821,32,40,0.0026666666666666666,9606,Homo sapiens,"33442;33033;176466;31835","","R-HSA-174144;R-HSA-174209;R-HSA-174088;R-HSA-174159;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-188371;R-HSA-174224;R-HSA-9686980;R-HSA-174171;R-HSA-174104;R-HSA-174105;R-HSA-179417;R-HSA-174238;R-HSA-188191;R-HSA-179421;R-HSA-174119;R-HSA-174058;R-HSA-9686969;R-HSA-174120;R-HSA-174057;R-HSA-174121;R-HSA-174255;R-HSA-141423;R-HSA-174195;R-HSA-174070;R-HSA-174132;R-HSA-174202;R-HSA-174139;R-HSA-174203;R-HSA-174079"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",41,546,0.034932821497120924,0.9842932756348446,0.9842932756348446,159,516,0.0344,9606,Homo sapiens,"17981;16450;16113;17263;17362;15365;21803;4170;86507;28478;176466;16238;6801;17409;50613;83490;104011;16388;17254;18183;24786;3374;16040;28320;16828;2611;27471;3347;33442;1387;87986;88811;15611;15676;89963;12387;18128;30314;30754;15714","","R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-9656213;R-HSA-9656212;R-HSA-9698179;R-HSA-9665411;R-HSA-1839112;R-HSA-1839114;R-HSA-1839110;R-HSA-9656207;R-HSA-1839107;R-HSA-9664950;R-HSA-9701810;R-HSA-2730752;R-HSA-4396393;R-HSA-4396392;R-HSA-2400009;R-HSA-5358460;R-HSA-2400010;R-HSA-9665699;R-HSA-4396402;R-HSA-2219536;R-HSA-2900765;R-HSA-9665697;R-HSA-4396401;R-HSA-9665701;R-HSA-9665700;R-HSA-2900756;R-HSA-9665705;R-HSA-9665704;R-HSA-9665709;R-HSA-2243938;R-HSA-9698003;R-HSA-9712084;R-HSA-9712085;R-HSA-9712086;R-HSA-9664976;R-HSA-9698000;R-HSA-9664983;R-HSA-9698007;R-HSA-6803234;R-HSA-2769007;R-HSA-6803233;R-HSA-9698005;R-HSA-9712083;R-HSA-2768993;R-HSA-9698008;R-HSA-9664991;R-HSA-5655323;R-HSA-5655320;R-HSA-9698013;R-HSA-6803240;R-HSA-2033488;R-HSA-5655301;R-HSA-9712078;R-HSA-9712079;R-HSA-2033474;R-HSA-3645780;R-HSA-2737728;R-HSA-3642203;R-HSA-8936676;R-HSA-1247842;R-HSA-9851109;R-HSA-9851104;R-HSA-1247844;R-HSA-5655343;R-HSA-6803230;R-HSA-5655341;R-HSA-3656523;R-HSA-6803227;R-HSA-5655339;R-HSA-9851112;R-HSA-9698029;R-HSA-5655336;R-HSA-6802919;R-HSA-6802918;R-HSA-6802916;R-HSA-9703440;R-HSA-6802914;R-HSA-2220964;R-HSA-2220967;R-HSA-6802912;R-HSA-2220966;R-HSA-6802927;R-HSA-3656382;R-HSA-6802926;R-HSA-2220971;R-HSA-5654748;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-9673757;R-HSA-9673756;R-HSA-6802935;R-HSA-6802934;R-HSA-2220976;R-HSA-6802933;R-HSA-2220979;R-HSA-2220978;R-HSA-8936731;R-HSA-6802932;R-HSA-2220981;R-HSA-2220982;R-HSA-5655233;R-HSA-6802943;R-HSA-2220985;R-HSA-6802942;R-HSA-5655247;R-HSA-6802941;R-HSA-9703438;R-HSA-9701903;R-HSA-5655245;R-HSA-9703439;R-HSA-9665032;R-HSA-5655243;R-HSA-9703434;R-HSA-5655241;R-HSA-1839039;R-HSA-9664567;R-HSA-2691214;R-HSA-1839031;R-HSA-2220944;R-HSA-5655268;R-HSA-4827388;R-HSA-9700131;R-HSA-6802911;R-HSA-6802910;R-HSA-6802908;R-HSA-2220957;R-HSA-9700181;R-HSA-1839065;R-HSA-8853313;R-HSA-9700179;R-HSA-1839067;R-HSA-9725023;R-HSA-5387392;R-HSA-9850958;R-HSA-9664588;R-HSA-1839100;R-HSA-1839102;R-HSA-1839098;R-HSA-1225978;R-HSA-9660538;R-HSA-1839094;R-HSA-9660536;R-HSA-1839095;R-HSA-9698174;R-HSA-2077424;R-HSA-1839091;R-HSA-9725030;R-HSA-2077421;R-HSA-1839080;R-HSA-3304394;R-HSA-2660816;R-HSA-1839078;R-HSA-5637800"
R-HSA-9711097,"Cellular response to starvation",10,176,0.011260396673064619,0.9846177164599664,0.9846177164599664,18,28,0.0018666666666666666,9606,Homo sapiens,"28671;17196;34114;38397;87614;9349;6128;28006;28600;68441;68440;32635","","R-HSA-9657619;R-HSA-9633008;R-HSA-9639287;R-HSA-9639286;R-HSA-9640254;R-HSA-381128;R-HSA-9645598;R-HSA-9640195;R-HSA-9650722;R-HSA-9640167;R-HSA-9646468;R-HSA-9640168;R-HSA-9645608;R-HSA-9633742;R-HSA-9640175;R-HSA-9634669;R-HSA-9640237;R-HSA-9633005"
R-HSA-9748784,"Drug ADME",15,240,0.015355086372360844,0.9846997532728227,0.9846997532728227,18,121,0.008066666666666666,9606,Homo sapiens,"18102;17596;133435;15344;15882;9008;28867;28279;422;16259;16335;32636;46195;17964;32635","","R-HSA-9748983;R-HSA-9754929;R-HSA-9748945;R-HSA-2161193;R-HSA-9753277;R-HSA-9753278;R-HSA-9754916;R-HSA-9753284;R-HSA-9750660;R-HSA-9755013;R-HSA-174931;R-HSA-2162066;R-HSA-9748999;R-HSA-9753280;R-HSA-9750656;R-HSA-9753283;R-HSA-9645220;R-HSA-9748969"
R-HSA-9843970,"Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex",1,41,0.0026231605886116445,0.98480534749528,0.98480534749528,7,8,5.333333333333334E-4,9606,Homo sapiens,"31575","","R-HSA-9844006;R-HSA-9843990;R-HSA-9843927;R-HSA-9844015;R-HSA-9844716;R-HSA-9844057;R-HSA-9843993"
R-HSA-6814122,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",1,41,0.0026231605886116445,0.98480534749528,0.98480534749528,7,11,7.333333333333333E-4,9606,Homo sapiens,"25858","","R-HSA-6814119;R-HSA-6814418;R-HSA-8850560;R-HSA-8850527;R-HSA-6814124;R-HSA-6814121;R-HSA-6814120"
R-HSA-5654727,"Negative regulation of FGFR2 signaling",1,41,0.0026231605886116445,0.98480534749528,0.98480534749528,3,14,9.333333333333333E-4,9606,Homo sapiens,"17362","","R-HSA-5654677;R-HSA-5654562;R-HSA-5654729"
R-HSA-389356,"CD28 co-stimulation",1,41,0.0026231605886116445,0.98480534749528,0.98480534749528,2,19,0.0012666666666666666,9606,Homo sapiens,"87986","","R-HSA-198640;R-HSA-2317332"
R-HSA-388396,"GPCR downstream signalling",63,795,0.0508637236084453,0.9855484854807446,0.9855484854807446,102,175,0.011666666666666667,9606,Homo sapiens,"17200;68434;17201;17202;16196;17203;16796;15344;19065;3561;2668;2700;53460;113;88528;34146;88522;15940;16995;2869;15670;16440;71018;15355;30805;18386;18101;28666;27732;68329;28661;32111;84634;87986;17814;89884;15366;18397;28834;28875;2691;28716;371;42504;32980;53486;86369;53487;88700;30768;16335;17306;17992;25858;28364;27432;422;27551;15854;1606;17754","","R-HSA-114688;R-HSA-111879;R-HSA-426240;R-HSA-167429;R-HSA-418574;R-HSA-392206;R-HSA-167433;R-HSA-8981892;R-HSA-392212;R-HSA-420883;R-HSA-8964241;R-HSA-8964242;R-HSA-8964246;R-HSA-163617;R-HSA-8982703;R-HSA-8964271;R-HSA-8964274;R-HSA-111930;R-HSA-426043;R-HSA-139854;R-HSA-111955;R-HSA-111956;R-HSA-8964317;R-HSA-419166;R-HSA-9624014;R-HSA-9603279;R-HSA-8964311;R-HSA-8964329;R-HSA-392295;R-HSA-8964333;R-HSA-392300;R-HSA-398188;R-HSA-398184;R-HSA-398185;R-HSA-114544;R-HSA-8964604;R-HSA-8982012;R-HSA-8964605;R-HSA-114548;R-HSA-398193;R-HSA-8964599;R-HSA-8982025;R-HSA-749448;R-HSA-8982026;R-HSA-9036301;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-750988;R-HSA-8982017;R-HSA-8982019;R-HSA-8982018;R-HSA-8982021;R-HSA-8982020;R-HSA-749446;R-HSA-8964614;R-HSA-112271;R-HSA-751001;R-HSA-8964634;R-HSA-750993;R-HSA-9036307;R-HSA-749456;R-HSA-9036308;R-HSA-751019;R-HSA-379044;R-HSA-112037;R-HSA-139941;R-HSA-170666;R-HSA-5694462;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-751013;R-HSA-170674;R-HSA-170672;R-HSA-751039;R-HSA-170676;R-HSA-170677;R-HSA-751027;R-HSA-751024;R-HSA-744887;R-HSA-170686;R-HSA-744886;R-HSA-751029;R-HSA-170685;R-HSA-392133;R-HSA-392129;R-HSA-751040;R-HSA-169683;R-HSA-169680;R-HSA-8851797;R-HSA-398040;R-HSA-8982637;R-HSA-167408;R-HSA-416510;R-HSA-8982641;R-HSA-8982640;R-HSA-167419;R-HSA-8982645;R-HSA-111870;R-HSA-418553"
R-HSA-5362768,"Hh mutants are degraded by ERAD",2,61,0.003902751119641715,0.9857755827192385,0.9857755827192385,2,6,4.0E-4,9606,Homo sapiens,"33442;16113","","R-HSA-5387392;R-HSA-5358460"
R-HSA-2132295,"MHC class II antigen presentation",7,137,0.008765195137555982,0.9858317199449822,0.9858317199449822,8,26,0.0017333333333333333,9606,Homo sapiens,"30860;15882;6456;16551;28822;15996;26756","","R-HSA-2130336;R-HSA-2213248;R-HSA-2130641;R-HSA-8951498;R-HSA-2130725;R-HSA-2213236;R-HSA-2130486;R-HSA-2130619"
R-HSA-6803157,"Antimicrobial peptides",6,123,0.007869481765834933,0.9858612750337957,0.9858612750337957,8,58,0.0038666666666666667,9606,Homo sapiens,"17189;29672;17203;3347;28009;30831","","R-HSA-6803063;R-HSA-8948027;R-HSA-435171;R-HSA-5229273;R-HSA-8862320;R-HSA-6807581;R-HSA-6813626;R-HSA-6807144"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",3,78,0.0049904030710172746,0.985916071604464,0.985916071604464,5,50,0.0033333333333333335,9606,Homo sapiens,"1387;3165;12387","","R-HSA-3244647;R-HSA-3134904;R-HSA-3244614;R-HSA-3134901;R-HSA-3134883"
R-HSA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",4,94,0.0060140754958413305,0.9862371469055792,0.9862371469055792,4,4,2.666666666666667E-4,9606,Homo sapiens,"17981;27389;33033;86553","","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
